"date_time","value"
"28/09/2018 09:30:00","43.01"
"28/09/2018 09:00:00","40.05"
"28/09/2018 08:30:00","39.06"
"28/09/2018 08:00:00","39.17"
"28/09/2018 07:30:00","38.88"
"28/09/2018 07:00:00","39.21"
"28/09/2018 06:30:00","39.06"
"28/09/2018 06:00:00","40.21"
"28/09/2018 05:30:00","38.71"
"28/09/2018 05:00:00","45.08"
"28/09/2018 04:30:00","42.07"
"28/09/2018 04:00:00","39.46"
"28/09/2018 03:30:00","42.79"
"28/09/2018 03:00:00","45.91"
"28/09/2018 02:30:00","30.46"
"28/09/2018 02:00:00","33.86"
"28/09/2018 01:30:00","31.43"
"28/09/2018 01:00:00","30.49"
"28/09/2018 00:30:00","45.72"
"28/09/2018 00:00:00","31.19"
"27/09/2018 23:30:00","34.22"
"27/09/2018 23:00:00","31.48"
"27/09/2018 22:30:00","34.05"
"27/09/2018 22:00:00","31.25"
"27/09/2018 21:30:00","33.2"
"27/09/2018 21:00:00","33.07"
"27/09/2018 20:30:00","33.56"
"27/09/2018 20:00:00","31.93"
"27/09/2018 19:30:00","32.17"
"27/09/2018 19:00:00","28.74"
"27/09/2018 18:30:00","28.64"
"27/09/2018 18:00:00","30.77"
"27/09/2018 17:30:00","28.68"
"27/09/2018 17:00:00","33.83"
"27/09/2018 16:30:00","33.75"
"27/09/2018 16:00:00","34.56"
"27/09/2018 15:30:00","32.4"
"27/09/2018 15:00:00","35.82"
"27/09/2018 14:30:00","33.48"
"27/09/2018 14:00:00","33.59"
"27/09/2018 13:30:00","37.31"
"27/09/2018 13:00:00","38.19"
"27/09/2018 12:30:00","35.91"
"27/09/2018 12:00:00","35.07"
"27/09/2018 11:30:00","30.22"
"27/09/2018 11:00:00","34.47"
"27/09/2018 10:30:00","42.5"
"27/09/2018 10:00:00","44.29"
"27/09/2018 09:30:00","44.64"
"27/09/2018 09:00:00","43.42"
"27/09/2018 08:30:00","43.79"
"27/09/2018 08:00:00","42.57"
"27/09/2018 07:30:00","42.73"
"27/09/2018 07:00:00","42.52"
"27/09/2018 06:30:00","41.84"
"27/09/2018 06:00:00","42.5"
"27/09/2018 05:30:00","39.97"
"27/09/2018 05:00:00","45"
"27/09/2018 04:30:00","42.6"
"27/09/2018 04:00:00","40.65"
"27/09/2018 03:30:00","39.55"
"27/09/2018 03:00:00","39.83"
"27/09/2018 02:30:00","30.55"
"27/09/2018 02:00:00","37.96"
"27/09/2018 01:30:00","32.96"
"27/09/2018 01:00:00","34.66"
"27/09/2018 00:30:00","50.54"
"27/09/2018 00:00:00","33.11"
"26/09/2018 23:30:00","33.6"
"26/09/2018 23:00:00","33.67"
"26/09/2018 22:30:00","32.45"
"26/09/2018 22:00:00","31.62"
"26/09/2018 21:30:00","30.3"
"26/09/2018 21:00:00","34.26"
"26/09/2018 20:30:00","33.15"
"26/09/2018 20:00:00","32.41"
"26/09/2018 19:30:00","34.41"
"26/09/2018 19:00:00","36.7"
"26/09/2018 18:30:00","36.05"
"26/09/2018 18:00:00","34.2"
"26/09/2018 17:30:00","34.94"
"26/09/2018 17:00:00","39.2"
"26/09/2018 16:30:00","38.71"
"26/09/2018 16:00:00","37.45"
"26/09/2018 15:30:00","33.37"
"26/09/2018 15:00:00","36.9"
"26/09/2018 14:30:00","35.52"
"26/09/2018 14:00:00","33.17"
"26/09/2018 13:30:00","33.54"
"26/09/2018 13:00:00","36.39"
"26/09/2018 12:30:00","37.94"
"26/09/2018 12:00:00","40.51"
"26/09/2018 11:30:00","31.63"
"26/09/2018 11:00:00","34.37"
"26/09/2018 10:30:00","41.15"
"26/09/2018 10:00:00","47.24"
"26/09/2018 09:30:00","45.34"
"26/09/2018 09:00:00","45.45"
"26/09/2018 08:30:00","44.03"
"26/09/2018 08:00:00","43.58"
"26/09/2018 07:30:00","43.91"
"26/09/2018 07:00:00","45.07"
"26/09/2018 06:30:00","40.27"
"26/09/2018 06:00:00","40.52"
"26/09/2018 05:30:00","39.38"
"26/09/2018 05:00:00","44.38"
"26/09/2018 04:30:00","44.09"
"26/09/2018 04:00:00","43.48"
"26/09/2018 03:30:00","44.53"
"26/09/2018 03:00:00","47.36"
"26/09/2018 02:30:00","37.53"
"26/09/2018 02:00:00","40.14"
"26/09/2018 01:30:00","37.45"
"26/09/2018 01:00:00","36.34"
"26/09/2018 00:30:00","50.92"
"26/09/2018 00:00:00","38.28"
"25/09/2018 23:30:00","33.81"
"25/09/2018 23:00:00","33.24"
"25/09/2018 22:30:00","36.32"
"25/09/2018 22:00:00","33.65"
"25/09/2018 21:30:00","32.36"
"25/09/2018 21:00:00","36.31"
"25/09/2018 20:30:00","34.82"
"25/09/2018 20:00:00","34.42"
"25/09/2018 19:30:00","33.96"
"25/09/2018 19:00:00","30.71"
"25/09/2018 18:30:00","27.72"
"25/09/2018 18:00:00","28.9"
"25/09/2018 17:30:00","28.47"
"25/09/2018 17:00:00","31.79"
"25/09/2018 16:30:00","33.07"
"25/09/2018 16:00:00","33.08"
"25/09/2018 15:30:00","28.09"
"25/09/2018 15:00:00","33.85"
"25/09/2018 14:30:00","37.54"
"25/09/2018 14:00:00","34.25"
"25/09/2018 13:30:00","36.91"
"25/09/2018 13:00:00","37.86"
"25/09/2018 12:30:00","37.79"
"25/09/2018 12:00:00","38.71"
"25/09/2018 11:30:00","36.04"
"25/09/2018 11:00:00","32.02"
"25/09/2018 10:30:00","44.23"
"25/09/2018 10:00:00","48.09"
"25/09/2018 09:30:00","44.36"
"25/09/2018 09:00:00","45.9"
"25/09/2018 08:30:00","46.68"
"25/09/2018 08:00:00","46.67"
"25/09/2018 07:30:00","45.96"
"25/09/2018 07:00:00","46.63"
"25/09/2018 06:30:00","42.14"
"25/09/2018 06:00:00","41.5"
"25/09/2018 05:30:00","40.74"
"25/09/2018 05:00:00","43.81"
"25/09/2018 04:30:00","41.52"
"25/09/2018 04:00:00","40.35"
"25/09/2018 03:30:00","40.55"
"25/09/2018 03:00:00","40.06"
"25/09/2018 02:30:00","31.71"
"25/09/2018 02:00:00","35.31"
"25/09/2018 01:30:00","32.23"
"25/09/2018 01:00:00","32.36"
"25/09/2018 00:30:00","45.62"
"25/09/2018 00:00:00","31.31"
"24/09/2018 23:30:00","33.62"
"24/09/2018 23:00:00","32.25"
"24/09/2018 22:30:00","33.3"
"24/09/2018 22:00:00","31.22"
"24/09/2018 21:30:00","30.88"
"24/09/2018 21:00:00","37.36"
"24/09/2018 20:30:00","34.05"
"24/09/2018 20:00:00","33.29"
"24/09/2018 19:30:00","31.87"
"24/09/2018 19:00:00","29.66"
"24/09/2018 18:30:00","29.6"
"24/09/2018 18:00:00","29.67"
"24/09/2018 17:30:00","30.9"
"24/09/2018 17:00:00","35.86"
"24/09/2018 16:30:00","37.63"
"24/09/2018 16:00:00","35.82"
"24/09/2018 15:30:00","33.49"
"24/09/2018 15:00:00","39.21"
"24/09/2018 14:30:00","36.49"
"24/09/2018 14:00:00","35.14"
"24/09/2018 13:30:00","34.05"
"24/09/2018 13:00:00","34.34"
"24/09/2018 12:30:00","34.04"
"24/09/2018 12:00:00","33.46"
"24/09/2018 11:30:00","32.43"
"24/09/2018 11:00:00","33.13"
"24/09/2018 10:30:00","44.7"
"24/09/2018 10:00:00","44.48"
"24/09/2018 09:30:00","47.37"
"24/09/2018 09:00:00","48.07"
"24/09/2018 08:30:00","48.6"
"24/09/2018 08:00:00","43.82"
"24/09/2018 07:30:00","42.23"
"24/09/2018 07:00:00","42.93"
"24/09/2018 06:30:00","39.78"
"24/09/2018 06:00:00","40.25"
"24/09/2018 05:30:00","38.62"
"24/09/2018 05:00:00","44.19"
"24/09/2018 04:30:00","39.99"
"24/09/2018 04:00:00","40.36"
"24/09/2018 03:30:00","39.83"
"24/09/2018 03:00:00","41.25"
"24/09/2018 02:30:00","29.56"
"24/09/2018 02:00:00","35.63"
"24/09/2018 01:30:00","31.8"
"24/09/2018 01:00:00","31.03"
"24/09/2018 00:30:00","45.4"
"24/09/2018 00:00:00","31.58"
